STR,RES,import,dom,kuro,mark1,mark2,iprice,dprice,kprice
9306,1,0,1,0,0,0,0,128,0
9306,0,0,0,1,1,0,0,0,420
9306,0,0,0,0,0,0,0,0,0
9307,0,1,0,0,0,0,202,0,0
9307,0,0,1,0,0,0,0,264,0
9307,1,0,0,1,0,1,0,0,344
9307,0,0,0,0,0,0,0,0,0
9308,0,1,0,0,0,0,176,0,0
9308,0,0,1,0,0,0,0,230,0
9308,1,0,0,1,1,0,0,0,268
9308,0,0,0,0,0,0,0,0,0
9309,0,1,0,0,0,0,150,0,0
9309,0,0,1,0,0,0,0,298,0
9309,1,0,0,1,0,0,0,0,306
9309,0,0,0,0,0,0,0,0,0
9401,0,1,0,0,0,0,124,0,0
9401,1,0,1,0,0,0,0,264,0
9401,0,0,0,1,1,0,0,0,458
9401,0,0,0,0,0,0,0,0,0
9402,0,1,0,0,0,0,202,0,0
9402,1,0,1,0,0,0,0,128,0
9402,0,0,0,1,0,0,0,0,382
9402,0,0,0,0,0,0,0,0,0
9403,0,1,0,0,0,0,176,0,0
9403,1,0,1,0,0,0,0,196,0
9403,0,0,0,1,0,1,0,0,382
9403,0,0,0,0,0,0,0,0,0
9404,0,1,0,0,0,0,228,0,0
9404,1,0,1,0,0,0,0,230,0
9404,0,0,0,1,0,0,0,0,344
9404,0,0,0,0,0,0,0,0,0
9405,0,1,0,0,0,0,98,0,0
9405,1,0,1,0,0,0,0,162,0
9405,0,0,0,1,0,1,0,0,306
9405,0,0,0,0,0,0,0,0,0
9406,0,1,0,0,0,0,98,0,0
9406,1,0,1,0,0,0,0,128,0
9406,0,0,0,1,1,0,0,0,420
9406,0,0,0,0,0,0,0,0,0
9407,0,1,0,0,0,0,202,0,0
9407,1,0,1,0,0,0,0,264,0
9407,0,0,0,1,0,1,0,0,344
9407,0,0,0,0,0,0,0,0,0
9408,0,1,0,0,0,0,176,0,0
9408,1,0,1,0,0,0,0,230,0
9408,0,0,0,1,1,0,0,0,268
9408,0,0,0,0,0,0,0,0,0
9409,0,1,0,0,0,0,150,0,0
9409,1,0,1,0,0,0,0,298,0
9409,0,0,0,1,0,0,0,0,306
9409,0,0,0,0,0,0,0,0,0
9501,0,1,0,0,0,0,124,0,0
9501,1,0,1,0,0,0,0,264,0
9501,0,0,0,1,1,0,0,0,458
9501,0,0,0,0,0,0,0,0,0
9502,0,1,0,0,0,0,202,0,0
9502,1,0,1,0,0,0,0,128,0
9502,0,0,0,1,0,0,0,0,382
9502,0,0,0,0,0,0,0,0,0
9503,0,1,0,0,0,0,176,0,0
9503,1,0,1,0,0,0,0,196,0
9503,0,0,0,1,0,1,0,0,382
9503,0,0,0,0,0,0,0,0,0
9504,0,1,0,0,0,0,228,0,0
9504,1,0,1,0,0,0,0,230,0
9504,0,0,0,1,0,0,0,0,344
9504,0,0,0,0,0,0,0,0,0
9505,0,1,0,0,0,0,98,0,0
9505,1,0,1,0,0,0,0,162,0
9505,0,0,0,1,0,1,0,0,306
9505,0,0,0,0,0,0,0,0,0
9506,0,1,0,0,0,0,98,0,0
9506,1,0,1,0,0,0,0,128,0
9506,0,0,0,1,1,0,0,0,420
9506,0,0,0,0,0,0,0,0,0
9507,0,1,0,0,0,0,202,0,0
9507,1,0,1,0,0,0,0,264,0
9507,0,0,0,1,0,1,0,0,344
9507,0,0,0,0,0,0,0,0,0
9508,0,1,0,0,0,0,176,0,0
9508,0,0,1,0,0,0,0,230,0
9508,1,0,0,1,1,0,0,0,268
9508,0,0,0,0,0,0,0,0,0
9509,0,1,0,0,0,0,150,0,0
9509,0,0,1,0,0,0,0,298,0
9509,1,0,0,1,0,0,0,0,306
9509,0,0,0,0,0,0,0,0,0
9601,1,1,0,0,0,0,124,0,0
9601,0,0,1,0,0,0,0,264,0
9601,0,0,0,1,1,0,0,0,458
9601,0,0,0,0,0,0,0,0,0
9602,1,1,0,0,0,0,202,0,0
9602,0,0,1,0,0,0,0,128,0
9602,0,0,0,1,0,0,0,0,382
9602,0,0,0,0,0,0,0,0,0
9603,1,1,0,0,0,0,176,0,0
9603,0,0,1,0,0,0,0,196,0
9603,0,0,0,1,0,1,0,0,382
9603,0,0,0,0,0,0,0,0,0
9604,1,1,0,0,0,0,228,0,0
9604,0,0,1,0,0,0,0,230,0
9604,0,0,0,1,0,0,0,0,344
9604,0,0,0,0,0,0,0,0,0
9605,1,1,0,0,0,0,98,0,0
9605,0,0,1,0,0,0,0,162,0
9605,0,0,0,1,0,1,0,0,306
9605,0,0,0,0,0,0,0,0,0
9606,1,1,0,0,0,0,98,0,0
9606,0,0,1,0,0,0,0,128,0
9606,0,0,0,1,1,0,0,0,420
9606,0,0,0,0,0,0,0,0,0
9607,1,1,0,0,0,0,202,0,0
9607,0,0,1,0,0,0,0,264,0
9607,0,0,0,1,0,1,0,0,344
9607,0,0,0,0,0,0,0,0,0
9608,1,1,0,0,0,0,176,0,0
9608,0,0,1,0,0,0,0,230,0
9608,0,0,0,1,1,0,0,0,268
9608,0,0,0,0,0,0,0,0,0
9609,1,1,0,0,0,0,150,0,0
9609,0,0,1,0,0,0,0,298,0
9609,0,0,0,1,0,0,0,0,306
9609,0,0,0,0,0,0,0,0,0
9701,0,1,0,0,0,0,124,0,0
9701,0,0,1,0,0,0,0,264,0
9701,1,0,0,1,1,0,0,0,458
9701,0,0,0,0,0,0,0,0,0
9702,0,1,0,0,0,0,202,0,0
9702,0,0,1,0,0,0,0,128,0
9702,1,0,0,1,0,0,0,0,382
9702,0,0,0,0,0,0,0,0,0
9703,0,1,0,0,0,0,176,0,0
9703,0,0,1,0,0,0,0,196,0
9703,1,0,0,1,0,1,0,0,382
9703,0,0,0,0,0,0,0,0,0
9704,0,1,0,0,0,0,228,0,0
9704,0,0,1,0,0,0,0,230,0
9704,1,0,0,1,0,0,0,0,344
9704,0,0,0,0,0,0,0,0,0
9705,0,1,0,0,0,0,98,0,0
9705,0,0,1,0,0,0,0,162,0
9705,1,0,0,1,0,1,0,0,306
9705,0,0,0,0,0,0,0,0,0
9706,0,1,0,0,0,0,98,0,0
9706,0,0,1,0,0,0,0,128,0
9706,1,0,0,1,1,0,0,0,420
9706,0,0,0,0,0,0,0,0,0
9707,0,1,0,0,0,0,202,0,0
9707,0,0,1,0,0,0,0,264,0
9707,1,0,0,1,0,1,0,0,344
9707,0,0,0,0,0,0,0,0,0
9708,0,1,0,0,0,0,176,0,0
9708,0,0,1,0,0,0,0,230,0
9708,1,0,0,1,1,0,0,0,268
9708,0,0,0,0,0,0,0,0,0
9709,0,1,0,0,0,0,150,0,0
9709,0,0,1,0,0,0,0,298,0
9709,1,0,0,1,0,0,0,0,306
9709,0,0,0,0,0,0,0,0,0
9801,0,1,0,0,0,0,124,0,0
9801,1,0,1,0,0,0,0,264,0
9801,0,0,0,1,1,0,0,0,458
9801,0,0,0,0,0,0,0,0,0
9802,0,1,0,0,0,0,202,0,0
9802,1,0,1,0,0,0,0,128,0
9802,0,0,0,1,0,0,0,0,382
9802,0,0,0,0,0,0,0,0,0
9803,0,1,0,0,0,0,176,0,0
9803,1,0,1,0,0,0,0,196,0
9803,0,0,0,1,0,1,0,0,382
9803,0,0,0,0,0,0,0,0,0
9804,0,1,0,0,0,0,228,0,0
9804,1,0,1,0,0,0,0,230,0
9804,0,0,0,1,0,0,0,0,344
9804,0,0,0,0,0,0,0,0,0
9805,0,1,0,0,0,0,98,0,0
9805,1,0,1,0,0,0,0,162,0
9805,0,0,0,1,0,1,0,0,306
9805,0,0,0,0,0,0,0,0,0
9806,0,1,0,0,0,0,98,0,0
9806,1,0,1,0,0,0,0,128,0
9806,0,0,0,1,1,0,0,0,420
9806,0,0,0,0,0,0,0,0,0
9807,0,1,0,0,0,0,202,0,0
9807,0,0,1,0,0,0,0,264,0
9807,0,0,0,1,0,1,0,0,344
9807,1,0,0,0,0,0,0,0,0
9808,0,1,0,0,0,0,176,0,0
9808,0,0,1,0,0,0,0,230,0
9808,0,0,0,1,1,0,0,0,268
9808,1,0,0,0,0,0,0,0,0
9809,0,1,0,0,0,0,150,0,0
9809,0,0,1,0,0,0,0,298,0
9809,0,0,0,1,0,0,0,0,306
9809,1,0,0,0,0,0,0,0,0
9901,1,1,0,0,0,0,124,0,0
9901,0,0,1,0,0,0,0,264,0
9901,0,0,0,1,1,0,0,0,458
9901,0,0,0,0,0,0,0,0,0
9902,0,1,0,0,0,0,202,0,0
9902,1,0,1,0,0,0,0,128,0
9902,0,0,0,1,0,0,0,0,382
9902,0,0,0,0,0,0,0,0,0
9903,1,1,0,0,0,0,176,0,0
9903,0,0,1,0,0,0,0,196,0
9903,0,0,0,1,0,1,0,0,382
9903,0,0,0,0,0,0,0,0,0
9904,1,1,0,0,0,0,228,0,0
9904,0,0,1,0,0,0,0,230,0
9904,0,0,0,1,0,0,0,0,344
9904,0,0,0,0,0,0,0,0,0
9905,1,1,0,0,0,0,98,0,0
9905,0,0,1,0,0,0,0,162,0
9905,0,0,0,1,0,1,0,0,306
9905,0,0,0,0,0,0,0,0,0
9906,1,1,0,0,0,0,98,0,0
9906,0,0,1,0,0,0,0,128,0
9906,0,0,0,1,1,0,0,0,420
9906,0,0,0,0,0,0,0,0,0
9907,1,1,0,0,0,0,202,0,0
9907,0,0,1,0,0,0,0,264,0
9907,0,0,0,1,0,1,0,0,344
9907,0,0,0,0,0,0,0,0,0
9908,1,1,0,0,0,0,176,0,0
9908,0,0,1,0,0,0,0,230,0
9908,0,0,0,1,1,0,0,0,268
9908,0,0,0,0,0,0,0,0,0
9909,1,1,0,0,0,0,150,0,0
9909,0,0,1,0,0,0,0,298,0
9909,0,0,0,1,0,0,0,0,306
9909,0,0,0,0,0,0,0,0,0
10001,0,1,0,0,0,0,124,0,0
10001,0,0,1,0,0,0,0,264,0
10001,1,0,0,1,1,0,0,0,458
10001,0,0,0,0,0,0,0,0,0
10002,0,1,0,0,0,0,202,0,0
10002,0,0,1,0,0,0,0,128,0
10002,1,0,0,1,0,0,0,0,382
10002,0,0,0,0,0,0,0,0,0
10003,0,1,0,0,0,0,176,0,0
10003,0,0,1,0,0,0,0,196,0
10003,1,0,0,1,0,1,0,0,382
10003,0,0,0,0,0,0,0,0,0
10004,0,1,0,0,0,0,228,0,0
10004,0,0,1,0,0,0,0,230,0
10004,1,0,0,1,0,0,0,0,344
10004,0,0,0,0,0,0,0,0,0
10005,0,1,0,0,0,0,98,0,0
10005,0,0,1,0,0,0,0,162,0
10005,1,0,0,1,0,1,0,0,306
10005,0,0,0,0,0,0,0,0,0
10006,0,1,0,0,0,0,98,0,0
10006,1,0,1,0,0,0,0,128,0
10006,0,0,0,1,1,0,0,0,420
10006,0,0,0,0,0,0,0,0,0
10007,0,1,0,0,0,0,202,0,0
10007,0,0,1,0,0,0,0,264,0
10007,1,0,0,1,0,1,0,0,344
10007,0,0,0,0,0,0,0,0,0
10008,0,1,0,0,0,0,176,0,0
10008,0,0,1,0,0,0,0,230,0
10008,1,0,0,1,1,0,0,0,268
10008,0,0,0,0,0,0,0,0,0
10009,0,1,0,0,0,0,150,0,0
10009,0,0,1,0,0,0,0,298,0
10009,1,0,0,1,0,0,0,0,306
10009,0,0,0,0,0,0,0,0,0
